# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
WDR20	WDR20	NM_001353667.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353668.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353669.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353670.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353671.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353672.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353673.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353674.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353675.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353676.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353677.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353678.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353679.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353680.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353681.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_144574.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_181291.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_181308.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NR_038354.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NR_148510.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NR_148511.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR24	WDR24	NM_032259.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR27	WDR27	NM_001202550.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
WDR27	WDR27	NM_001350623.2	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
WDR27	WDR27	NM_001350624.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR27	WDR27	NM_001350625.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR27	WDR27	NM_182552.5	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
WDR27	WDR27	NR_146875.1		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
WDR27	WDR27	NR_146876.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR37	WDR37	NM_014023.4	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
WDR38	WDR38	NM_001045476.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
WDR38	WDR38	NM_001276374.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
WDR38	WDR38	NM_001276375.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
WDR38	WDR38	NM_001276376.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
WDR43	WDR43	NM_015131.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR44	WDR44	NM_001184965.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR44	WDR44	NM_001184966.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR44	WDR44	NM_019045.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR49	WDR49	NM_001348951.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR49	WDR49	NM_001348952.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR49	WDR49	NM_001366157.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR49	WDR49	NM_001366158.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR60	WDR60	NM_001350914.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR60	WDR60	NM_001350915.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR60	WDR60	NM_001350916.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR60	WDR60	NM_001350917.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR60	WDR60	NM_001350918.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR60	WDR60	NM_018051.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR64	WDR64	NM_001367482.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR66	WDR66	NM_001178003.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR66	WDR66	NM_144668.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR70	WDR70	NM_001345998.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR70	WDR70	NM_001345999.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR70	WDR70	NM_018034.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR72	WDR72	NM_182758.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR72	WDR72	NR_102334.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR91	WDR91	NM_001362736.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WDR91	WDR91	NM_001362737.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WDR91	WDR91	NM_001362738.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WDR91	WDR91	NM_014149.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WDR91	WDR91	NR_156130.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WDR91	WDR91	NR_156131.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WEE2	WEE2.2	NM_001105558.1.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WEE2-AS1	WEE2-AS1	NR_015392.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WFDC10A	WFDC10A	NM_080753.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
WFDC2	WFDC2	NM_006103.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WFDC9	WFDC9	NM_147198.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WNK4	WNK4	NM_001321299.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WNK4	WNK4	NM_032387.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WNT2B	WNT2B	NM_001291880.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WNT2B	WNT2B	NM_004185.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WNT9B	WNT9B	NM_001320458.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WNT9B	WNT9B	NM_003396.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WSCD1	WSCD1	NM_015253.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WWC2	WWC2	NM_024949.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WWP2	WWP2	NM_001270454.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WWP2	WWP2	NM_001270455.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WWP2	WWP2	NM_007014.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XIRP2	XIRP2	NM_001079810.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XIRP2	XIRP2	NM_001199143.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XIRP2	XIRP2	NM_001199144.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XIRP2	XIRP2	NM_001199145.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XIRP2	XIRP2	NM_152381.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XIST	XIST	NR_001564.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XKR6	XKR6	NM_173683.4.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001167604.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001324128.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001324131.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001324132.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001324133.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001324134.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001324135.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_001324136.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPNPEP1	XPNPEP1	NM_020383.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPO4	XPO4	NM_001372061.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPO4	XPO4	NM_022459.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPO5	XPO5	NM_020750.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
XPO5	XPO5	NR_144392.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
XPOT	XPOT	NM_007235.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPR1	XPR1	NM_001135669.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPR1	XPR1	NM_001328662.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPR1	XPR1	NM_004736.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XPR1	XPR1	NR_137330.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XRCC4	XRCC4	NM_001318012.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XRCC4	XRCC4	NM_001318013.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XRCC4	XRCC4	NM_003401.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XRCC4	XRCC4	NM_022406.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XRCC4	XRCC4	NM_022550.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XRN1	XRN1	NM_001282857.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XRN1	XRN1	NM_019001.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
XXYLT1	XXYLT1	NM_001308069.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
XXYLT1	XXYLT1	NM_152531.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
XYLT1	XYLT1.2	NM_022166.4.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
YBX3P1	YBX3P1	NR_027011.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
YWHAB	YWHAB	NM_003404.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YWHAB	YWHAB	NM_139323.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198899.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198900.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198901.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198902.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198903.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198904.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198905.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_001198906.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_018253.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_139118.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_139119.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YY1AP1	YY1AP1	NM_139121.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZADH2	ZADH2	NM_175907.6	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ZAN	ZAN	NM_003386.3	protein_coding	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0
ZAN	ZAN	NM_173059.3	protein_coding	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0
ZAN	ZAN	NR_111917.2		0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0
ZAN	ZAN	NR_111918.2		0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0
ZAN	ZAN	NR_111919.2		0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0
ZBBX	ZBBX	NM_001199201.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
ZBBX	ZBBX	NM_001199202.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
ZBBX	ZBBX	NM_024687.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
ZBED4	ZBED4	NM_014838.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZBED6	ZBED6	NM_001174108.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ZBED9	ZBED9	NM_001329616.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZBED9	ZBED9	NM_052923.2.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ZBTB22	ZBTB22.5	NM_001145338.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZBTB22	ZBTB22.5	NM_005453.5.5	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZBTB3	ZBTB3	NM_001363108.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ZBTB3	ZBTB3	NM_001363109.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ZBTB3	ZBTB3	NM_001370809.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ZBTB38	ZBTB38	NM_001080412.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZBTB38	ZBTB38	NM_001350099.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZBTB38	ZBTB38	NM_001350100.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZBTB48	ZBTB48	NM_001278647.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZBTB48	ZBTB48	NM_001278648.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZBTB48	ZBTB48	NM_005341.4	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZBTB8A	ZBTB8A	NM_001040441.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZBTB8A	ZBTB8A	NM_001291496.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZBTB8A	ZBTB8A	NR_111980.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZC2HC1A	ZC2HC1A	NM_001362969.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC2HC1A	ZC2HC1A	NM_016010.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC2HC1A	ZC2HC1A	NR_156423.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001319238.1	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001319239.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001350261.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001350262.1	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001350263.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001350264.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001350265.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_001350266.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H11A	ZC3H11A	NM_014827.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZC3H4	ZC3H4	NM_015168.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZCCHC8	ZCCHC8	NM_001350935.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZCCHC8	ZCCHC8	NM_001350936.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZCCHC8	ZCCHC8	NM_001350937.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZCCHC8	ZCCHC8	NM_001350938.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZCCHC8	ZCCHC8	NM_017612.5	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZCWPW2	ZCWPW2	NM_001040432.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZCWPW2	ZCWPW2	NM_001324169.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZCWPW2	ZCWPW2	NM_001324170.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZCWPW2	ZCWPW2	NR_136708.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZDHHC11	ZDHHC11	NM_024786.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001135179.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001330761.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001349376.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001349377.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001349378.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001349379.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001349380.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_001349381.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NM_016598.3.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NR_146161.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NR_146162.2.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZDHHC3	ZDHHC3	NR_146163.2.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001128128.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001174093.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001174094.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001174095.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001174096.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323638.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323641.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323642.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323643.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323644.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323645.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323646.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323647.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323648.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323649.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323650.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323651.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323652.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323653.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323654.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323655.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323656.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323657.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323658.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323659.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323660.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323661.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323662.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323663.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323664.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323665.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323666.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323671.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323672.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323673.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323674.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323675.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323676.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323677.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_001323678.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB1	ZEB1	NM_030751.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ZEB2	ZEB2	NM_001171653.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZEB2	ZEB2	NM_014795.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ZFAND2A	ZFAND2A	NM_001365381.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
